name010#0,"""Nazun"""
quiz48#0,"""คำถาม:<br><yellow>คุณสามารถรับ Side Tasks ได้สูงสุดกี่เควสต์ในขณะที่คุณเปิดใช้งาน Premium Set?<c>"""
quiz48_01#0,"""คุณสามารถรับ Side Tasks ได้สูงสุดกี่เควสต์"""
quiz48_02#0,"""ในขณะที่คุณเปิดใช้งาน Premium Set?"""
quize48_select1#0,"""50"""
quize48_select2#0,"""30"""
quize48_select3#0,"""20"""
quize48_select4#0,"""40"""
quize48_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>40<c>!"""
quiz49#0,"""คำถาม:<br><yellow>Pattern Selections สำหรับ Quick Menu มีให้เลือกกี่แบบ?<c>"""
quiz49_01#0,"""Pattern Selections สำหรับ Quick Menu"""
quiz49_02#0,"""มีให้เลือกกี่แบบ?"""
quize49_select1#0,"""10"""
quize49_select2#0,"""4"""
quize49_select3#0,"""5"""
quize49_select4#0,"""6"""
quize49_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>6<c>!"""
quiz50#0,"""คำถาม:<br><yellow>เควสต์ใดต่อไปนี้ที่ถูกจัดให้อยู่ในระดับ Advanced Trainia?<c>"""
quiz50_01#0,"""เควสต์ใดต่อไปนี้"""
quiz50_02#0,"""ที่ถูกจัดให้อยู่ในระดับ Advanced Trainia?"""
quize50_select1#0,"""Horrible Flapping"""
quize50_select2#0,"""Setsuna no Issen"""
quize50_select3#0,"""Dynamic Assault"""
quize50_select4#0,"""Cannonball Strike"""
quize50_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Cannonball Strike<c>!"""
quiz51#0,"""คำถาม:<br><yellow>หน้าต่าง Chat มีแท็บ Recipient ทั้งหมดกี่แท็บ?<c>"""
quiz51_01#0,"""หน้าต่าง Chat"""
quiz51_02#0,"""มีแท็บ Recipient ทั้งหมดกี่แท็บ?"""
quize51_select1#0,"""1"""
quize51_select2#0,"""4"""
quize51_select3#0,"""8"""
quize51_select4#0,"""5"""
quize51_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>5<c>!"""
quiz52#0,"""คำถาม:<br><yellow>ระหว่างคอนเสิร์ตที่ Retem City Hadi เล่นเครื่องดนตรีอะไร?<c>"""
quiz52_01#0,"""ระหว่างคอนเสิร์ตที่ Retem City"""
quiz52_02#0,"""Hadi เล่นเครื่องดนตรีอะไร?"""
quize52_select1#0,"""Recorder"""
quize52_select2#0,"""Castanets"""
quize52_select3#0,"""Flute"""
quize52_select4#0,"""Saxophone"""
quize52_answer#0,"""คำตอบที่ถูกต้องคือ...<br><red>Saxophone<c>!"""
