name010#0,"""Nazun"""
quize50_select2#0,"""Edit Body"""
quize50_select3#0,"""Edit Fashion"""
quize50_select4#0,"""Other Edits"""
quize50_answer#0,"""และคำตอบก็คือ...<br><red>Edit Head<c>!"""
quiz51#0,"""คำถาม:<br><yellow>พนักงาน Salon ที่<br>Kvaris Camp มีชื่อว่าอะไร?"""
quiz51_01#0,"""พนักงาน Salon ที่"""
quiz51_02#0,"""Kvaris Camp มีชื่อว่าอะไร?"""
quize51_select1#0,"""Moore"""
quize51_select2#0,"""Eterna"""
quize51_select3#0,"""Alcyone"""
quize51_select4#0,"""Komachi"""
quize51_answer#0,"""และคำตอบก็คือ...<br><red>Moore<c>!"""
quiz53#0,"""คำถาม:<br><yellow>อาวุธใดต่อไปนี้ที่ไม่สามารถ<br>ซื้อได้จาก Item Shop?"""
quiz53_01#0,"""อาวุธใดต่อไปนี้ที่ไม่สามารถ"""
quiz53_02#0,"""ซื้อได้จาก Item Shop?"""
quize53_select1#0,"""Prim Talis"""
quize53_select2#0,"""Prim Boots"""
quize53_select3#0,"""Tsuvia Takt"""
quize53_select4#0,"""Prim Takt"""
quize53_answer#0,"""และคำตอบก็คือ...<br><red>Prim Talis<c>!"""
quiz54#0,"""คำถาม:<br><yellow>ในระหว่างการแสดง Stage Live ของ Nadereh<br>เครื่องดนตรีใดต่อไปนี้ที่ไม่ได้อยู่ในวง?"""
quiz54_01#0,"""ในระหว่างการแสดง Stage Live ของ Nadereh"""
quiz54_02#0,"""เครื่องดนตรีใดต่อไปนี้ที่ไม่ได้อยู่ในวง?"""
quize54_select1#0,"""Harmonica"""
quize54_select2#0,"""Guitar"""
quize54_select3#0,"""Drums"""
quize54_select4#0,"""Bass"""
quize54_answer#0,"""และคำตอบก็คือ...<br><red>Harmonica<c>!"""
quiz55#0,"""คำถาม:<br><yellow>ภูเขาลูกใดต่อไปนี้ที่ไม่ได้อยู่ใน Aelio?"""
quiz55_01#0,"""ภูเขาลูกใดต่อไปนี้ที่ไม่ได้อยู่ใน Aelio?"""
quize55_select1#0,"""Mt. Latva"""
quize55_select2#0,"""Mt. Mahina Pari"""
quize55_select3#0,"""Mt. Picott"""
quize55_select4#0,"""Mt. Magnus"""
quize55_answer#0,"""และคำตอบก็คือ...<br><red>Mt. Latva<c>!"""
quiz56#0,"""คำถาม:<br><yellow>เด็กสามคนที่มีส่วนเกี่ยวข้องกับ<br>การได้รับฉายา 【 人気者 】 มีชื่อว่าอะไรบ้าง?"""
quiz56_01#0,"""เด็กสามคนที่มีส่วนเกี่ยวข้องกับ"""
quiz56_02#0,"""การได้รับฉายา 【 人気者 】 มีชื่อว่าอะไรบ้าง?"""
quize56_select1#0,"""Nico, Lulu และ Rolo"""
quize56_select2#0,"""Miko, Lala และ Lili"""
quize56_select3#0,"""Sara, Reda และ Io"""
quize56_select4#0,"""Anna, Rico และ Nol"""
quize56_answer#0,"""และคำตอบก็คือ...<br><red>Nico, Lulu และ Rolo<c>!"""
quiz57#0,"""คำถาม:<br><yellow>ใครเป็นคนสอนคุณเกี่ยวกับวิธี<br>Limit Break อุปกรณ์ของคุณ?"""
quiz57_01#0,"""ใครเป็นคนสอนคุณเกี่ยวกับวิธี"""
quiz57_02#0,"""Limit Break อุปกรณ์ของคุณ?"""
quize57_select1#0,"""Kartevie"""
quize57_select2#0,"""Slona"""
quize57_select3#0,"""Bergmann"""
quize57_select4#0,"""Staggy"""
quize57_answer#0,"""และคำตอบก็คือ...<br><red>Kartevie<c>!"""
quiz58#0,"""คำถาม:<br><yellow>ใน 【 The Battle of Luf Maqaad 】<br>ใครมาช่วยคุณต่อสู้กับ Sand Nagrus?"""
quiz58_01#0,"""ใน 【 The Battle of Luf Maqaad 】"""
quiz58_02#0,"""ใครมาช่วยคุณต่อสู้กับ Sand Nagrus?"""
quize58_select1#0,"""Mohsen"""
quize58_select2#0,"""Bruder"""
quize58_select3#0,"""Hadi"""
quize58_select4#0,"""Jalil"""
quize58_answer#0,"""และคำตอบก็คือ...<br><red>Mohsen<c>!"""
quiz59#0,"""คำถาม:<br><yellow>สำหรับเควสต์ 【 Health is Wealth II 】<br>Lynce ต้องการผักชนิดใด?"""
quiz59_01#0,"""สำหรับเควสต์ 【 Health is Wealth II 】"""
quiz59_02#0,"""Lynce ต้องการผักชนิดใด?"""
quize59_select1#0,"""Refreshing Retena Cranberries"""
quize59_select2#0,"""Nourishing Retena Eggplant"""
quize59_select3#0,"""Healthy Retena Cauliflower"""
quize59_select4#0,"""Sharp Retena Meat"""
quize59_answer#0,"""และคำตอบก็คือ...<br><red>Refreshing Retena Cranberries<c>!"""
quiz60#0,"""คำถาม:<br><yellow>จะเกิดอะไรขึ้นถ้าคุณสะสมหลอด EXP จนเต็ม<br>ในขณะที่ Class ของคุณมีเลเวลสูงสุดแล้ว?"""
quiz60_01#0,"""จะเกิดอะไรขึ้นถ้าคุณสะสมหลอด EXP จนเต็ม"""
quiz60_02#0,"""ในขณะที่ Class ของคุณมีเลเวลสูงสุดแล้ว?"""
quize60_select1#0,"""คุณจะได้รับ N-Excubes"""
quize60_select2#0,"""คุณจะได้รับ N-Meseta, SG และอื่นๆ"""
quize60_select3#0,"""ขีดจำกัดเลเวลของคุณจะเพิ่มขึ้น"""
quize60_select4#0,"""Rappy จะปรากฏตัว"""
quize60_answer#0,"""และคำตอบก็คือ...<br><red>คุณจะได้รับ N-Excubes<c>!"""
quiz61#0,"""คำถาม:<br><yellow>Gigantix ตัวใดที่ปรากฏตัว<br>ใน Luf Maqaad?"""
quiz61_01#0,"""Gigantix ตัวใดที่ปรากฏตัว"""
quiz61_02#0,"""ใน Luf Maqaad?"""
quize61_select1#0,"""Despaired: Kelkund"""
quize61_select2#0,"""Despaired: Snaedal Hammer"""
quize61_select3#0,"""Despaired: Lysentos"""
quize61_select4#0,"""Despaired: Sand Nagrus"""
quize61_answer#0,"""และคำตอบก็คือ...<br><red>Despaired: Kelkund<c>!"""
quiz62#0,"""คำถาม:<br><yellow>PA 【 Spread Feather 】<br>ใช้กับอาวุธชนิดใด?"""
quiz62_01#0,"""PA 【 Spread Feather 】"""
quiz62_02#0,"""ใช้กับอาวุธชนิดใด?"""
quize62_select1#0,"""Talis"""
quize62_select2#0,"""Wand"""
quize62_select3#0,"""Twin Daggers"""
quize62_select4#0,"""Bullet Bow"""
quize62_answer#0,"""และคำตอบก็คือ...<br><red>Talis<c>!"""
quiz63#0,"""คำถาม:<br><yellow>Pod ที่คุณใช้ลงจอดบน Halpha<br>มีหมายเลข ID อะไร?"""
quiz63_01#0,"""Pod ที่คุณใช้ลงจอดบน Halpha"""
quiz63_02#0,"""มีหมายเลข ID อะไร?"""
quize63_select1#0,"""909"""
quize63_select2#0,"""101"""
quize63_select3#0,"""777"""
quize63_select4#0,"""999"""
quize63_answer#0,"""และคำตอบก็คือ...<br><red>909<c>!"""
quiz64#0,"""คำถาม:<br><yellow>ข้อใดต่อไปนี้ไม่ใช่ Side Mission<br>ของ Cocoon 【 Lone Way II 】?"""
quiz64_01#0,"""ข้อใดต่อไปนี้ไม่ใช่ Side Mission"""
quiz64_02#0,"""ของ Cocoon 【 Lone Way II 】?"""
quize64_select1#0,"""รวบรวม Point Cubes 5 ชิ้นและเคลียร์"""
quize64_select2#0,"""เคลียร์ภายใน 4:35"""
quize64_select3#0,"""เคลียร์ภายใน 5:15"""
quize64_select4#0,"""รวบรวม Point Cubes 4 ชิ้นและเคลียร์"""
quize64_answer#0,"""และคำตอบก็คือ...<br><red>รวบรวม Point Cubes 5 ชิ้นและเคลียร์<c>!"""
quiz65#0,"""คำถาม:<br><yellow>Special Abilities ใดต่อไปนี้ที่เพิ่มพลัง<br>ให้กับ Technique Weapon มากที่สุด?"""
quiz65_01#0,"""Special Abilities ใดต่อไปนี้ที่เพิ่มพลัง"""
quiz65_02#0,"""ให้กับ Technique Weapon มากที่สุด?"""
quize65_select1#0,"""Technique IV"""
quize65_select2#0,"""Eradi Soul IV"""
quize65_select3#0,"""Dread Keeper IV"""
quize65_select4#0,"""Gigas Euthy"""
quize65_answer#0,"""และคำตอบก็คือ...<br><red>Technique IV<c>!"""
quiz66#0,"""คำถาม:<br><yellow>Destragras<br>มีดวงตากี่ดวง?"""
quiz66_01#0,"""Destragras"""
quiz66_02#0,"""มีดวงตากี่ดวง?"""
quize66_select1#0,"""13"""
quize66_select2#0,"""11"""
quize66_select3#0,"""16"""
quize66_select4#0,"""10"""
quize66_answer#0,"""และคำตอบก็คือ...<br><red>13<c>!"""
quiz67#0,"""คำถาม:<br><yellow>ประโยคแรกที่ Aina พูดกับคุณ<br>หลังจากที่คุณลงจอดบน Halpha คืออะไร?"""
quiz67_01#0,"""ประโยคแรกที่ Aina พูดกับคุณ"""
quiz67_02#0,"""หลังจากที่คุณลงจอดบน Halpha คืออะไร?"""
quize67_select1#0,"""ค่อยยังชั่ว เปิดออกแล้ว"""
quize67_select2#0,"""เป็นอะไรไหม?!"""
quize67_select3#0,"""...ตื่นสิ... ลืมตาขึ้นมาสิ"""
quize67_select4#0,"""นั่นเป็น Technique ใหม่เหรอ?"""
quize67_answer#0,"""และคำตอบก็คือ...<br><red>ค่อยยังชั่ว เปิดออกแล้ว<c>!"""
quiz68#0,"""คำถาม:<br><yellow>ในบรรดาแฝดห้า Kvaris<br>ใครคือลูกคนที่สี่?"""
quiz68_01#0,"""ในบรรดาแฝดห้า Kvaris"""
quiz68_02#0,"""ใครคือลูกคนที่สี่?"""
quize68_select1#0,"""Kukka"""
quize68_select2#0,"""Taivas"""
quize68_select3#0,"""Ilma"""
quize68_select4#0,"""Tulli"""
quize68_answer#0,"""และคำตอบก็คือ...<br><red>Kukka<c>!"""
quiz69#0,"""คำถาม:<br><yellow>ข้อใดต่อไปนี้ไม่ใช่<br>Operator ของ Central City?"""
quiz69_01#0,"""ข้อใดต่อไปนี้ไม่ใช่"""
quiz69_02#0,"""Operator ของ Central City?"""
quize69_select1#0,"""Hounyan"""
quize69_select2#0,"""Rossa"""
quize69_select3#0,"""Oranje"""
quize69_select4#0,"""Ran"""
quize69_answer#0,"""และคำตอบก็คือ...<br><red>Hounyan<c>!"""
quiz70#0,"""คำถาม:<br><yellow>สิ่งใดต่อไปนี้คือของประดับที่สามารถซ่อนได้<br>ของ N-Rappy Suit Mini?"""
quiz70_01#0,"""สิ่งใดต่อไปนี้คือของประดับที่สามารถซ่อนได้"""
quiz70_02#0,"""ของ N-Rappy Suit Mini?"""
quize70_select1#0,"""ตัวรูดซิป"""
quize70_select2#0,"""จะงอยปาก"""
quize70_select3#0,"""หาง"""
quize70_select4#0,"""เปลือกตา"""
quize70_answer#0,"""และคำตอบก็คือ...<br><red>ตัวรูดซิป<c>!"""
quiz71#0,"""คำถาม:<br><yellow>ในเควสต์ 【 Robot Repair Assistance I 】<br>Shirase ต้องการ Photon Chunks กี่ชิ้น?"""
quiz71_01#0,"""ในเควสต์ 【 Robot Repair Assistance I 】"""
quiz71_02#0,"""Shirase ต้องการ Photon Chunks กี่ชิ้น?"""
quize71_select1#0,"""10"""
quize71_select2#0,"""5"""
quize71_select3#0,"""15"""
quize71_select4#0,"""20"""
quize71_answer#0,"""และคำตอบก็คือ...<br><red>10<c>!"""
quiz72#0,"""คำถาม:<br><yellow>วงแบ็คอัพใน Stage Live ประกอบด้วย<br>Mohsen, Jalil และใครอีกคน?"""
quiz72_01#0,"""วงแบ็คอัพใน Stage Live ประกอบด้วย"""
quiz72_02#0,"""Mohsen, Jalil และใครอีกคน?"""
quize72_select1#0,"""Hadi"""
quize72_select2#0,"""Bruder"""
quize72_select3#0,"""Guiden"""
quize72_select4#0,"""Greif"""
quize72_answer#0,"""และคำตอบก็คือ...<br><red>Hadi<c>!"""
quiz73#0,"""คำถาม:<br><yellow>พื้นที่ในข้อใดต่อไปนี้ที่ไม่มี Tames?"""
quiz73_01#0,"""พื้นที่ในข้อใดต่อไปนี้ที่ไม่มี Tames?"""
quize73_select1#0,"""Northern Kvaris"""
quize73_select2#0,"""Central Kvaris"""
quize73_select3#0,"""Southern Kvaris"""
quize73_select4#0,"""Western Kvaris"""
quize73_answer#0,"""และคำตอบก็คือ...<br><red>Northern Kvaris<c>!"""
quiz74#0,"""คำถาม:<br><yellow>【 ชื่ออย่างเป็นทางการ 】 ของ Central Cannon คืออะไร?"""
quiz74_01#0,"""【 ชื่ออย่างเป็นทางการ 】 ของ Central Cannon คืออะไร?"""
quize74_select1#0,"""Single-Mounted Photon Particle Cannon"""
quize74_select2#0,"""Photon-Compression Particle Cannon"""
quize74_select3#0,"""Modified Photon Particle Cannon"""
quize74_select4#0,"""Continuous Photon Particle Cannon"""
quize74_answer#0,"""และคำตอบก็คือ...<br><red>Single-Mounted Photon Particle Cannon<c>!"""
quiz75#0,"""คำถาม:<br><yellow>เควสต์ใดต่อไปนี้ที่สามารถให้<br>Stragga Sword เป็นรางวัลเมื่อเคลียร์สำเร็จ?"""
quiz75_01#0,"""เควสต์ใดต่อไปนี้ที่สามารถให้"""
quiz75_02#0,"""Stragga Sword เป็นรางวัลเมื่อเคลียร์สำเร็จ?"""
quize75_select1#0,"""Aelio Devastators [Rank 1]"""
quize75_select2#0,"""Simulation: Dark Falz Interception"""
quize75_select3#0,"""Geometric Labyrinth [Rank 2]"""
quize75_select4#0,"""Cannonball Strike"""
quize75_answer#0,"""และคำตอบก็คือ...<br><red>Aelio Devastators [Rank 1]<c>!"""
quiz76#0,"""คำถาม:<br><yellow>ARKS Records อันใดต่อไปนี้<br>ที่มีอยู่จริง?"""
quiz76_01#0,"""ARKS Records อันใดต่อไปนี้"""
quiz76_02#0,"""ที่มีอยู่จริง?"""
quize76_select1#0,"""At-Random Event Record"""
quize76_select2#0,"""Team Record"""
quize76_select3#0,"""Daily Task Record"""
quize76_select4#0,"""Field Race Record"""
quize76_answer#0,"""และคำตอบก็คือ...<br><red>At-Random Event Record<c>!"""
quiz77#0,"""คำถาม:<br><yellow>ใน Geometric Labyrinth [Rank 1]<br>คุณต้องทำคะแนนเท่าไหร่เพื่อให้ได้ระดับ S?"""
quiz77_01#0,"""ใน Geometric Labyrinth [Rank 1]"""
quiz77_02#0,"""คุณต้องทำคะแนนเท่าไหร่เพื่อให้ได้ระดับ S?"""
quize77_select1#0,"""2,500,000 คะแนนขึ้นไป"""
quize77_select2#0,"""3,000,000 คะแนนขึ้นไป"""
quize77_select3#0,"""2,000,000 คะแนนขึ้นไป"""
quize77_select4#0,"""9,999,999 คะแนนขึ้นไป"""
quize77_answer#0,"""และคำตอบก็คือ...<br><red>2,000,000 คะแนนขึ้นไป<c>!"""
quiz78#0,"""คำถาม:<br><yellow>อาหารประเภทใดที่สามารถพบได้<br>รอบๆ Retem City และ Stia Camp?"""
quiz78_01#0,"""อาหารประเภทใดที่สามารถพบได้"""
quiz78_02#0,"""รอบๆ Retem City และ Stia Camp?"""
quize78_select1#0,"""ซุปครีม"""
quize78_select2#0,"""ไก่ทอดสไตล์ Rappy"""
quize78_select3#0,"""แซนด์วิช"""
quize78_select4#0,"""ราเม็ง"""
quize78_answer#0,"""และคำตอบก็คือ...<br><red>ซุปครีม<c>!"""
quiz79#0,"""คำถาม:<br><yellow>กลุ่มบุคคลใดต่อไปนี้<br>ที่ไม่ปรากฏตัวร่วมกันใน Trials?"""
quiz79_01#0,"""กลุ่มบุคคลใดต่อไปนี้"""
quiz79_02#0,"""ที่ไม่ปรากฏตัวร่วมกันใน Trials?"""
quize79_select1#0,"""Jalil และ Hadi"""
quize79_select2#0,"""Ilma และ Manon"""
quize79_select3#0,"""Dier, Duplis และ Wester"""
quize79_select4#0,"""Lysandre, Roara และ Gepallt"""
quize79_answer#0,"""และคำตอบก็คือ...<br><red>Jalil และ Hadi<c>!"""
quiz80#0,"""คำถาม:<br><yellow>จะเกิดอะไรขึ้นเมื่อคุณ<br>เคลียร์ CHAOS TRIAL สำเร็จ?"""
quiz80_01#0,"""จะเกิดอะไรขึ้นเมื่อคุณ"""
quiz80_02#0,"""เคลียร์ CHAOS TRIAL สำเร็จ?"""
quize80_select1#0,"""PSE Level เพิ่มขึ้น 1"""
quize80_select2#0,"""พลังโจมตีของผู้เล่นเพิ่มขึ้นชั่วคราว"""
quize80_select3#0,"""อัตราการดรอปของหายากเพิ่มขึ้นชั่วคราว"""
quize80_select4#0,"""ไม่มีอะไรเกิดขึ้น"""
quize80_answer#0,"""และคำตอบก็คือ...<br><red>PSE Level เพิ่มขึ้น 1<c>!"""
