name010#0,"""Nazun"""
quize63_select2#0,"""101"""
quize63_select3#0,"""777"""
quize63_select4#0,"""999"""
quize63_answer#0,"""And the answer is...<br><red>909<c>!"""
quiz64#0,"""Question:<br><yellow>Cocoon“Lone Way II”の<br>“Side Missionでない”のは?"""
quiz64_01#0,"""Cocoon“Lone Way II”の"""
quiz64_02#0,"""“Side Missionでない”のは?"""
quize64_select1#0,"""Obtain 5 Point Cubes and clear"""
quize64_select2#0,"""Clear in under 4:35"""
quize64_select3#0,"""Clear in under 5:15"""
quize64_select4#0,"""Obtain 4 Point Cubes and clear"""
quize64_answer#0,"""And the answer is...<br><red>Obtain 5 Point Cubes and clear<c>!"""
quiz65#0,"""Question:<br><yellow>法撃武器威力が、<br>最も上昇する“特殊能力”は?"""
quiz65_01#0,"""法撃武器威力が、"""
quiz65_02#0,"""最も上昇する“特殊能力”は?"""
quize65_select1#0,"""Technique IV"""
quize65_select2#0,"""Eradi Soul IV"""
quize65_select3#0,"""Dread Keeper IV"""
quize65_select4#0,"""Gigas Euthy"""
quize65_answer#0,"""And the answer is...<br><red>Technique IV<c>!"""
quiz66#0,"""Question:<br><yellow>“Destragras”の“目”は、<br>全部でいくつある?"""
quiz66_01#0,"""“Destragras”の“目”は、"""
quiz66_02#0,"""全部でいくつある?"""
quize66_select1#0,"""13"""
quize66_select2#0,"""11"""
quize66_select3#0,"""16"""
quize66_select4#0,"""10"""
quize66_answer#0,"""And the answer is...<br><red>13<c>!"""
quiz67#0,"""Question:<br><yellow>ハルファに降り立った主人公に、<br>アイナが最初にかけた言葉は?"""
quiz67_01#0,"""ハルファに降り立った主人公に、"""
quiz67_02#0,"""アイナが最初にかけた言葉は?"""
quize67_select1#0,"""Thank goodness, it opened."""
quize67_select2#0,"""Are you okay?!"""
quize67_select3#0,"""...Wake up... Open your eyes."""
quize67_select4#0,"""Was that a new Technique?"""
quize67_answer#0,"""And the answer is...<br><red>Thank goodness, it opened.<c>!"""
quiz68#0,"""Question:<br><yellow>Of the Kvaris Quintuplets,<br>which is the fourth-born?"""
quiz68_01#0,"""Of the Kvaris Quintuplets,"""
quiz68_02#0,"""which is the fourth-born?"""
quize68_select1#0,"""Kukka"""
quize68_select2#0,"""Taivas"""
quize68_select3#0,"""Ilma"""
quize68_select4#0,"""Tulli"""
quize68_answer#0,"""And the answer is...<br><red>Kukka<c>!"""
quiz69#0,"""Question:<br><yellow>このなかで、セントラルシティの<br>“オペレーターでない”のは?"""
quiz69_01#0,"""このなかで、セントラルシティの"""
quiz69_02#0,"""“オペレーターでない”のは?"""
quize69_select1#0,"""Hounyan"""
quize69_select2#0,"""Rossa"""
quize69_select3#0,"""Oranje"""
quize69_select4#0,"""Ran"""
quize69_answer#0,"""And the answer is...<br><red>Hounyan<c>!"""
quiz70#0,"""Question:<br><yellow>“N-Rappy Suit Mini”で、<br>“非表示にできる装飾箇所”は?"""
quiz70_01#0,"""“N-Rappy Suit Mini”で、"""
quiz70_02#0,"""“非表示にできる装飾箇所”は?"""
quize70_select1#0,"""The fastener"""
quize70_select2#0,"""The beak"""
quize70_select3#0,"""The tail"""
quize70_select4#0,"""The eyelids"""
quize70_answer#0,"""And the answer is...<br><red>The fastener<c>!"""
quiz71#0,"""Question:<br><yellow>タスク“ロボット修理のお手伝い・Ⅰ”で、<br>シラセに渡す“Photon Chunks”の数は?"""
quiz71_01#0,"""タスク“ロボット修理のお手伝い・Ⅰ”で、"""
quiz71_02#0,"""シラセに渡す“Photon Chunks”の数は?"""
quize71_select1#0,"""10"""
quize71_select2#0,"""５"""
quize71_select3#0,"""15"""
quize71_select4#0,"""20"""
quize71_answer#0,"""And the answer is...<br><red>10<c>!"""
quiz72#0,"""Question:<br><yellow>ステージライブのバックバンドは、<br>Mohsen and Jalil、あとひとりは?"""
quiz72_01#0,"""ステージライブのバックバンドは、"""
quiz72_02#0,"""Mohsen and Jalil、あとひとりは?"""
quize72_select1#0,"""Hadi"""
quize72_select2#0,"""Bruder"""
quize72_select3#0,"""Guiden"""
quize72_select4#0,"""Greif"""
quize72_answer#0,"""And the answer is...<br><red>Hadi<c>!"""
quiz73#0,"""Question:<br><yellow>テイムズが出現しない“セクション”は?"""
quiz73_01#0,"""テイムズが出現しない“セクション”は?"""
quize73_select1#0,"""Northern Kvaris"""
quize73_select2#0,"""Central Kvaris"""
quize73_select3#0,"""Southern Kvaris"""
quize73_select4#0,"""Western Kvaris"""
quize73_answer#0,"""And the answer is...<br><red>Northern Kvaris<c>!"""
quiz74#0,"""Question:<br><yellow>What is the \""official name\"" of Central Cannon?"""
quiz74_01#0,"""What is the \""official name\"" of Central Cannon?"""
quize74_select1#0,"""Single-Mounted Photon Particle Cannon"""
quize74_select2#0,"""Photon-Compression Particle Cannon"""
quize74_select3#0,"""Modified Photon Particle Cannon"""
quize74_select4#0,"""Continuous Photon Particle Cannon"""
quize74_answer#0,"""And the answer is...<br><red>Single-Mounted Photon Particle Cannon<c>!"""
quiz75#0,"""Question:<br><yellow>クリア報酬で、“ストラーガソード”を<br>入手できる可能性がある“クエスト”は?"""
quiz75_01#0,"""クリア報酬で、“ストラーガソード”を"""
quiz75_02#0,"""入手できる可能性がある“クエスト”は?"""
quize75_select1#0,"""Aelio Devastators [Rank 1]】"""
quize75_select2#0,"""Simulation: Dark Falz Interception"""
quize75_select3#0,"""Geometric Labyrinth [Rank 2]"""
quize75_select4#0,"""Cannonball Strike"""
quize75_answer#0,"""And the answer is...<br><red>Aelio Devastators [Rank 1]<c>!"""
quiz76#0,"""Question:<br><yellow>このなかで、実際に存在する<br>“ARKS Record”はどれ?"""
quiz76_01#0,"""このなかで、実際に存在する"""
quiz76_02#0,"""“ARKS Record”はどれ?"""
quize76_select1#0,"""At-Random Event Record"""
quize76_select2#0,"""Team Record"""
quize76_select3#0,"""Daily Task Record"""
quize76_select4#0,"""Field Race Record"""
quize76_answer#0,"""And the answer is...<br><red>At-Random Event Record<c>!"""
quiz77#0,"""Question:<br><yellow>Geometric Labyrinth [Rank 1]で<br>“Rank S”をとるために必要なスコアは?"""
quiz77_01#0,"""Geometric Labyrinth [Rank 1]で"""
quiz77_02#0,"""“Rank S”をとるために必要なスコアは?"""
quize77_select1#0,"""2,500,000 or more points"""
quize77_select2#0,"""3,000,000 or more points"""
quize77_select3#0,"""2,000,000 or more points"""
quize77_select4#0,"""9,999,999 or more points"""
quize77_answer#0,"""And the answer is...<br><red>2,000,000 or more points<c>!"""
quiz78#0,"""Question:<br><yellow>リテムシティとスティアキャンプに、<br>置かれている料理は?"""
quiz78_01#0,"""リテムシティとスティアキャンプに、"""
quiz78_02#0,"""置かれている料理は?"""
quize78_select1#0,"""Cream Soup"""
quize78_select2#0,"""Rappy-style Fried Chicken"""
quize78_select3#0,"""Sandwiches"""
quize78_select4#0,"""Ramen"""
quize78_answer#0,"""And the answer is...<br><red>Cream Soup<c>!"""
quiz79#0,"""Question:<br><yellow>共闘トライアルに登場する人物で、<br>“存在しない組み合わせ”はどれ?"""
quiz79_01#0,"""共闘トライアルに登場する人物で、"""
quiz79_02#0,"""“存在しない組み合わせ”はどれ?"""
quize79_select1#0,"""Jalil and Hadi"""
quize79_select2#0,"""Ilma and Manon"""
quize79_select3#0,"""Dier, Duplis and Wester"""
quize79_select4#0,"""Lysandre, Roara and Gepallt"""
quize79_answer#0,"""And the answer is...<br><red>Jalil and Hadi<c>!"""
quiz80#0,"""Question:<br><yellow>“CHAOS TRIAL”をクリアすると、<br>なにが起こる?"""
quiz80_01#0,"""“CHAOS TRIAL”をクリアすると、"""
quiz80_02#0,"""なにが起こる?"""
quize80_select1#0,"""PSE Level increases by 1"""
quize80_select2#0,"""Players' attack power increases temporarily"""
quize80_select3#0,"""Rare drop rate increases temporarily"""
quize80_select4#0,"""Nothing happens"""
quize80_answer#0,"""And the answer is...<br><red>PSE Level increases by 1<c>!"""
